181	179	131	2
180	178	130	2
179	177	129	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	175	125	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	125	2
176	175	125	2
178	176	128	2
179	177	129	2
180	178	130	2
181	179	131	2
180	177	132	2
179	176	131	2
177	174	129	2
176	173	128	2
175	175	129	2
166	166	120	2
147	146	102	2
126	127	83	2
123	124	82	2
130	130	90	2
129	128	90	2
119	119	83	2
76	74	43	2
63	61	31	2
59	58	32	2
72	70	46	2
75	74	54	2
68	66	48	2
68	65	50	2
77	74	59	2
65	63	45	2
70	69	49	2
69	69	45	2
76	75	47	2
82	80	49	2
98	98	62	2
141	141	101	2
158	159	115	2
171	171	123	2
172	173	123	2
173	173	125	2
173	173	125	2
174	174	126	2
171	173	127	2
171	173	127	2
172	175	126	2
175	179	127	2
157	163	110	2
162	166	117	2
165	168	123	2
163	164	125	2
150	152	116	2
99	100	66	2
45	46	12	2
23	25	0	2
76	79	40	2
165	166	127	2
170	170	134	2
169	167	133	2
150	147	116	2
87	80	53	2
81	76	51	2
80	76	51	2
76	75	49	2
75	73	49	2
73	70	49	2
72	68	49	2
71	67	49	2
70	65	50	2
69	64	49	2
74	68	55	2
70	65	50	2
70	65	50	2
70	66	48	2
70	66	47	2
60	57	36	2
78	75	54	2
255	255	255	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
201	199	164	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
200	198	163	2
199	198	160	2
199	198	160	2
199	198	160	2
199	198	160	2
199	198	160	2
199	198	160	2
199	198	160	2
199	198	160	2
198	198	158	2
198	198	158	2
199	199	159	2
199	199	159	2
198	198	158	2
196	196	156	2
194	194	154	2
193	193	153	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	192	154	2
193	193	153	2
197	195	155	2
196	194	153	2
193	191	150	2
190	188	147	2
187	185	144	2
186	184	143	2
187	186	142	2
188	187	143	2
185	184	140	2
185	184	140	2
185	184	140	2
185	184	140	2
185	184	140	2
185	184	140	2
185	185	139	2
185	185	139	2
186	186	140	2
184	184	138	2
184	184	138	2
185	185	139	2
181	181	135	2
173	173	127	2
170	170	124	2
171	171	125	2
174	174	128	2
175	175	129	2
176	176	130	2
178	178	132	2
180	180	134	2
182	182	136	2
183	183	137	2
184	184	138	2
184	183	139	2
185	184	140	2
186	185	141	2
187	186	142	2
186	185	141	2
185	184	140	2
184	183	139	2
183	182	138	2
241	203	171	2
241	204	170	2
241	204	170	2
239	204	170	2
239	204	170	2
184	183	139	2
184	183	139	2
184	183	139	2
183	182	138	2
183	182	138	2
183	182	138	2
183	182	138	2
183	182	138	2
183	182	138	2
183	182	138	2
183	182	138	2
182	181	137	2
182	181	137	2
183	182	138	2
184	183	139	2
184	183	139	2
185	184	140	2
186	185	141	2
186	185	141	2
185	186	142	2
185	186	142	2
186	187	143	2
185	186	142	2
185	186	142	2
185	186	142	2
185	187	145	2
186	188	146	2
168	169	129	2
139	140	100	2
137	138	98	2
140	141	101	2
136	137	98	2
136	137	98	2
133	136	97	2
132	137	98	2
119	123	88	2
138	143	111	2
126	131	100	2
75	78	52	2
16	18	0	2
5	5	0	2
11	9	0	2
5	2	0	2
4	1	0	2
9	5	4	2
13	9	8	2
17	12	13	2
23	18	19	2
20	15	16	2
10	5	6	2
3	1	1	2
3	0	4	2
1	0	5	2
2	1	5	2
3	3	3	2
1	2	0	2
0	2	0	2
6	7	0	2
11	13	1	2
25	25	13	2
69	69	55	2
92	92	78	2
85	85	71	2
58	57	43	2
71	70	56	2
33	31	20	2
6	5	0	2
3	4	0	2
0	2	0	2
1	2	0	2
3	4	2	2
5	3	3	2
3	1	1	2
4	2	1	2
7	7	1	2
14	15	6	2
14	15	5	2
19	19	7	2
30	30	16	2
31	31	19	2
14	13	3	2
4	2	0	2
11	8	3	2
4	0	0	2
4	0	0	2
4	0	0	2
5	1	0	2
5	1	0	2
5	2	0	2
4	1	0	2
4	1	0	2
8	5	1	2
7	4	0	2
6	2	1	2
5	1	0	2
4	0	0	2
6	1	3	2
7	2	4	2
6	3	5	2
1	1	1	2
0	2	0	2
0	0	0	2
0	0	0	2
4	2	2	2
13	11	10	2
33	30	25	2
49	49	37	2
60	60	42	2
79	78	57	2
81	80	52	2
79	79	49	2
78	76	46	2
69	66	38	2
63	60	32	2
49	47	23	2
38	37	17	2
26	26	8	2
16	16	0	2
14	14	0	2
15	15	0	2
14	14	0	2
10	10	0	2
8	9	0	2
11	11	0	2
41	42	16	2
89	89	59	2
89	90	56	2
85	86	47	2
92	94	52	2
86	87	43	2
96	98	52	2
88	90	44	2
89	92	43	2
92	94	48	2
95	98	49	2
98	101	52	2
101	104	55	2
103	106	57	2
105	108	58	2
102	105	56	2
103	106	56	2
104	107	57	2
105	108	58	2
105	108	58	2
106	110	58	2
108	111	61	2
110	113	63	2
116	117	67	2
116	117	67	2
117	118	68	2
118	119	69	2
117	118	68	2
117	118	68	2
116	117	67	2
115	116	66	2
120	121	71	2
120	121	71	2
120	121	71	2
121	122	72	2
122	123	73	2
123	124	74	2
123	124	74	2
124	125	75	2
123	126	76	2
121	124	74	2
125	128	78	2
108	111	61	2
70	73	23	2
68	71	21	2
68	71	22	2
72	75	26	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
69	70	26	2
69	70	26	2
69	70	26	2
69	70	26	2
68	69	25	2
69	70	26	2
70	71	29	2
70	71	29	2
69	70	28	2
67	68	26	2
63	64	24	2
61	62	22	2
55	56	16	2
55	56	16	2
55	56	17	2
55	56	17	2
56	56	20	2
56	56	20	2
53	55	19	2
52	54	18	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
53	54	20	2
55	56	16	2
89	88	37	2
110	109	51	2
119	118	60	2
117	116	58	2
118	117	59	2
118	117	59	2
117	116	58	2
118	117	59	2
119	118	60	2
118	117	59	2
118	117	59	2
117	116	58	2
115	114	56	2
114	113	55	2
113	112	54	2
113	112	54	2
109	108	50	2
108	107	49	2
106	105	47	2
105	104	46	2
106	105	47	2
108	107	49	2
111	110	52	2
112	111	53	2
111	110	52	2
111	110	52	2
111	110	52	2
112	111	53	2
113	112	54	2
114	113	55	2
115	114	56	2
116	115	57	2
113	112	54	2
114	113	55	2
115	114	56	2
114	113	55	2
114	113	55	2
116	115	57	2
117	116	58	2
116	115	57	2
112	113	57	2
148	148	94	2
176	175	124	2
180	179	128	2
182	180	132	2
186	184	136	2
184	181	136	2
179	176	131	2
179	177	129	2
84	2	0	2
92	10	0	2
92	10	0	2
92	10	0	2
92	10	0	2
92	10	0	2
92	10	0	2
92	10	0	2
92	10	0	2
150	68	56	2
123	41	29	2
93	11	0	2
83	1	0	2
92	10	0	2
101	19	7	2
99	17	5	2
94	10	0	2
102	13	2	2
179	177	129	2
179	177	129	2
179	177	129	2
179	177	129	2
179	177	129	2
179	177	129	2
231	161	101	2
228	159	96	2
227	156	93	2
229	158	95	2
231	160	97	2
232	161	98	2
229	160	97	2
229	160	97	2
229	160	97	2
228	161	98	2
229	159	99	2
230	160	100	2
231	162	99	2
229	165	101	2
224	163	99	2
223	159	94	2
179	177	129	2
179	177	129	2
199	182	169	2
190	174	162	2
195	178	169	2
212	195	186	2
216	199	190	2
191	174	165	2
214	198	186	2
212	196	184	2
221	205	192	2
225	209	196	2
219	203	190	2
223	208	192	2
220	205	189	2
196	181	165	2
220	204	191	2
179	177	129	2
180	178	130	2
180	178	130	2
180	178	130	2
248	250	250	2
248	250	250	2
247	249	249	2
247	249	249	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
248	250	250	2
245	250	249	2
246	251	250	2
246	251	250	2
181	179	131	2
180	178	130	2
179	177	129	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
177	175	127	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	175	125	2
176	175	125	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	124	2
176	175	125	2
176	175	125	2
180	178	130	2
181	179	131	2
182	180	132	2
182	180	132	2
180	177	132	2
177	174	129	2
174	171	126	2
172	169	125	2
166	164	123	2
142	143	101	2
112	112	72	2
97	97	57	2
106	105	67	2
117	118	79	2
106	105	71	2
84	82	51	2
60	58	28	2
52	51	23	2
53	51	27	2
64	61	40	2
72	70	52	2
73	70	55	2
73	70	56	2
75	72	58	2
69	66	51	2
67	65	47	2
62	61	40	2
70	71	45	2
81	80	52	2
93	92	58	2
142	141	103	2
160	161	119	2
167	168	124	2
169	171	125	2
173	173	127	2
172	174	128	2
172	173	129	2
172	173	129	2
172	173	131	2
172	175	130	2
169	173	124	2
161	165	116	2
176	179	134	2
175	179	138	2
174	176	140	2
182	183	149	2
134	135	101	2
58	59	25	2
29	30	0	2
64	66	30	2
147	147	111	2
167	166	132	2
173	171	137	2
151	148	117	2
100	94	65	2
88	84	56	2
85	83	53	2
83	83	53	2
82	81	53	2
